S-598259;49.5767171783289;18.7645553863859;Jablunkov;Česká republika;F-2431;50.3264314;19.0295714;Siemianowice Śląskie;Polsko;1998
S-598364;49.5971883498127;18.2983473789946;Lhotka;Česká republika;F-3247;49.8122659;18.920588;Jasienica;Polsko;2004
S-598364;49.5971883498127;18.2983473789946;Lhotka;Česká republika;F-3249;48.8339976;18.0619307;Mníchova Lehota;Slovensko;2004
S-598364;49.5971883498127;18.2983473789946;Lhotka;Česká republika;F-3248;49.506555;19.4165651;Sihelné;Slovensko;2010
S-598453;49.527375236833;18.754138522854;Mosty u Jablunkova;Česká republika;F-3303;49.4810449;18.7920396;Svrčinovec;Slovensko;2005
S-598453;49.527375236833;18.754138522854;Mosty u Jablunkova;Česká republika;F-3304;49.6065941;19.1154264;Węgierska Górka;Polsko;2009
S-568830;49.7333737524606;18.3170694492325;Řepiště;Česká republika;F-3406;48.515546;18.8451812;Repiste;Slovensko;1990
S-554928;49.6666134022658;18.7130583826757;Vendryně;Česká republika;F-3495;49.4942795;18.8194813;Čierné;Slovensko;2006
S-554928;49.6666134022658;18.7130583826757;Vendryně;Česká republika;F-3494;49.7350685;18.7364724;Goleszów;Polsko;2003
S-552542;49.6603917841012;18.4922541852019;Dobratice;Česká republika;F-3115;49.320804;19.6070432;Zábiedovo;Slovensko;2008
S-552607;49.6841572988623;18.4884502552315;Dolní Tošanovice;Česká republika;F-3132;49.2000272;18.8693474;Varín;Slovensko;2010
S-552631;49.6923720720821;18.5053108382817;Horní Tošanovice;Česká republika;F-3170;47.5822342;20.1743526;Jaszszentandras;Maďarsko;2005
S-552631;49.6923720720821;18.5053108382817;Horní Tošanovice;Česká republika;F-3169;49.7932226;18.9505536;Jaworze;Polsko;2002
S-552631;49.6923720720821;18.5053108382817;Horní Tošanovice;Česká republika;F-3168;49.1834989;18.8633848;Strečno;Slovensko;2001
S-507181;49.6134758217797;18.3615976930254;Pržno;Česká republika;F-3369;49.2136622;18.8851585;Krasňany;Slovensko;2010
S-507181;49.6134758217797;18.3615976930254;Pržno;Česká republika;F-3368;49.421716;18.6952899;Staškov;Slovensko;2008
S-507458;49.5900868123961;18.6946209519588;Košařiska;Česká republika;F-3224;49.3606193;18.8215753;Dunajov;Slovensko;2007
S-507458;49.5900868123961;18.6946209519588;Košařiska;Česká republika;F-3223;49.5094508;19.1130386;Rajcza;Polsko;2009
S-507547;49.5856511807305;18.7194052374931;Milíkov;Česká republika;F-3296;49.4425964;18.7338628;Rakova;Slovensko;1996
S-512028;49.5592416521942;18.8022778053687;Písek;Česká republika;F-3348;50.4919804;18.0199044;GOGOLIN  GOGOLIN;Polsko;1995
S-512028;49.5592416521942;18.8022778053687;Písek;Česká republika;F-3350;50.2391663;17.4490967;PIETRKOVICE;Polsko;1995
S-512028;49.5592416521942;18.8022778053687;Písek;Česká republika;F-3349;49.7150006;19.0235999;SZCZRK;Polsko;2005
S-555088;49.7798417557542;18.436880475432;Havířov;Česká republika;F-2341;45.0777469;7.5703792;Collegno;Itálie;1998
S-555088;49.7798417557542;18.436880475432;Havířov;Česká republika;F-3536;51.76779;0.08781;Harlow;Velká Británie;1990
S-555088;49.7798417557542;18.436880475432;Havířov;Česká republika;F-2339;49.9547281;18.574813;Jastrzebie-Zdrój;Polsko;1990
S-555088;49.7798417557542;18.436880475432;Havířov;Česká republika;F-2338;56.3108715;22.3480243;Mažeikiai;Litva;1995
S-555088;49.7798417557542;18.436880475432;Havířov;Česká republika;F-2337;43.4440663;16.6921719;Omiš;Chorvatsko;2004
S-555088;49.7798417557542;18.436880475432;Havířov;Česká republika;F-2336;58.8814809;25.5490263;Paide;Estonsko;2005
S-555088;49.7798417557542;18.436880475432;Havířov;Česká republika;F-2335;48.8636263;18.8633405;Turčianské Teplice;Slovensko;2009
S-598925;49.7864501977178;18.5244355608735;Albrechtice;Česká republika;F-3053;52.076505;21.9310508;Debowiec;Polsko;1995
S-598933;49.7461291371347;18.6261249330965;Český Těšín;Česká republika;F-2287;49.7497638;18.6354709;Cieszyn;Polsko;1996
S-598933;49.7461291371347;18.6261249330965;Český Těšín;Česká republika;F-2286;48.6628294;20.533863;Rožňava;Slovensko;2001
S-598941;49.8941106646715;18.4608017758813;Dětmarovice;Česká republika;F-3109;49.8074548;18.6523444;Hažlach;Polsko;2011
S-599051;49.904101627651;18.3575566349348;Bohumín;Česká republika;F-2209;50.6669191;21.8403117;Gorzyce;Polsko;2007
S-599051;49.904101627651;18.3575566349348;Bohumín;Česká republika;F-2208;49.9829811;18.2684612;Krzyźanowice;Polsko;2010
S-599051;49.904101627651;18.3575566349348;Bohumín;Česká republika;F-2207;50.3206779;17.5742264;Prudnik;Polsko;2000
S-599069;49.8452615593676;18.4301156002389;Orlová;Česká republika;F-2688;45.1731546;14.6910842;Crikvenica;Chorvatsko;2009
S-599069;49.8452615593676;18.4301156002389;Orlová;Česká republika;F-2687;49.9016056;18.9917676;Czechowice-Dziedzice;Polsko;1993
S-599069;49.8452615593676;18.4301156002389;Orlová;Česká republika;F-2686;47.42056;8.70168;Illnau-Effretikon;Švýcarsko;1990
S-599069;49.8452615593676;18.4301156002389;Orlová;Česká republika;F-2685;50.057879;18.4173822;Rydultowy;Polsko;1992
S-599085;49.8309946245956;18.3894095604193;Petřvald;Česká republika;F-3247;49.8122659;18.920588;Jasienica;Polsko;2002
S-599085;49.8309946245956;18.3894095604193;Petřvald;Česká republika;F-3346;49.9168442;18.7639257;Strumień;Polsko;2002
S-599191;49.5943774293638;18.0102744548323;Nový Jičín;Česká republika;F-2664;48.172402;6.449403;Epinal;Francie;0
S-599191;49.5943774293638;18.0102744548323;Nový Jičín;Česká republika;F-2663;51.1506269;14.968707;Görlitz;Německo;1981
S-599191;49.5943774293638;18.0102744548323;Nový Jičín;Česká republika;F-2532;48.7051133;18.9159319;Kremnica;Slovensko;0
S-599191;49.5943774293638;18.0102744548323;Nový Jičín;Česká republika;F-2662;48.8940624;9.195464;Ludwigsburg;Německo;0
S-599191;49.5943774293638;18.0102744548323;Nový Jičín;Česká republika;F-2661;44.8439074;10.7286111;Novellara;Itálie;1964
S-599191;49.5943774293638;18.0102744548323;Nový Jičín;Česká republika;F-2660;50.2964328;18.9171297;Switochlovice;Polsko;1994
S-599247;49.756387766296;18.0158158544585;Bílovec;Česká republika;F-2191;50.3230337;10.2028107;Bad Neustadt;Německo;2001
S-599247;49.756387766296;18.0158158544585;Bílovec;Česká republika;F-2190;50.08005;18.00413;Kietrz;Polsko;2001
S-599409;49.5385644911168;18.0236704545713;Hodslavice;Česká republika;F-3157;48.9984281;18.8815648;Príbovce;Slovensko;0
S-599565;49.5994731539106;18.144796783931;Kopřivnice;Česká republika;F-2499;43.1281296;12.0462592;Castiglione del Lago;Itálie;0
S-599565;49.5994731539106;18.144796783931;Kopřivnice;Česká republika;F-2498;53.162856;-2.218923;Congleton;Velká Británie;0
S-599565;49.5994731539106;18.144796783931;Kopřivnice;Česká republika;F-2497;50.5706845;19.3144637;Myszków;Polsko;0
S-599565;49.5994731539106;18.144796783931;Kopřivnice;Česká republika;F-2496;48.776731;2.001844;Trappes;Francie;0
S-599565;49.5994731539106;18.144796783931;Kopřivnice;Česká republika;F-2495;50.6320683;12.8095151;Zwönitz;Německo;0
S-599701;49.6625506591536;17.8308445320806;Odry;Česká republika;F-2667;50.20009;18.31153;Kuznia Raciborská;Polsko;2000
S-599701;49.6625506591536;17.8308445320806;Odry;Česká republika;F-2666;48.914523;8.7846845;Niefern-Öschelbronn;Německo;1998
S-599921;49.7234179870473;18.0785284074552;Studénka;Česká republika;F-2855;49.1166864;19.036836;Turany;Slovensko;2005
S-599930;49.6557230638101;17.9281567122824;Suchdol nad Odrou;Česká republika;F-3434;51.0172494;14.7406151;Herrnhut;Německo;1995
S-599930;49.6557230638101;17.9281567122824;Suchdol nad Odrou;Česká republika;F-3435;48.2585771;15.5652881;Karlstetten;Rakousko;2006
S-554910;49.6286915578091;17.8666668095328;Vražné;Česká republika;F-3505;49.3323414;19.3823568;Babín;Slovensko;2011
S-554910;49.6286915578091;17.8666668095328;Vražné;Česká republika;F-3504;49.3488705;19.3840069;Vasilov;Slovensko;2009
S-500259;49.539167917634;18.114246711295;Veřovice;Česká republika;F-3498;50.3939515;10.3525067;Hendungen;Německo;1996
S-500259;49.539167917634;18.114246711295;Veřovice;Česká republika;F-3497;51.3108889;13.6755588;Lampertswalde;Německo;1981
S-568686;49.6890444486136;18.1324658898256;Mošnov;Česká republika;F-3306;49.0509744;18.9548596;Dražkovce;Slovensko;2008
S-568732;49.5635760319094;18.107183256456;Ženklava;Česká republika;F-3522;48.7112849;9.5860838;Uhingen;Německo;1992
S-511021;49.7744513350882;17.7494163654644;Vítkov;Česká republika;F-2973;50.56501;18.88256;Kalety;Polsko;1994
S-511021;49.7744513350882;17.7494163654644;Vítkov;Česká republika;F-2972;48.6213421;17.7236942;Vrbové;Slovensko;2009
S-506753;49.8999308499893;18.0930447863898;Háj ve Slezsku;Česká republika;F-3148;49.0609548;19.3853421;Liptovské Sliače;Slovensko;1973
S-507016;49.8979492133468;18.1919660571717;Hlučín;Česká republika;F-2348;51.07588;17.72244;Namyslow;Polsko;2000
S-507016;49.8979492133468;18.1919660571717;Hlučín;Česká republika;F-2347;51.262423;14.1586388;Nebelschűtz;Německo;2000
S-507016;49.8979492133468;18.1919660571717;Hlučín;Česká republika;F-2346;49.081876;19.3077347;Ružomberok;Slovensko;1995
S-507016;49.8979492133468;18.1919660571717;Hlučín;Česká republika;F-2345;39.7473079;15.8374594;Santa Maria del Cedro;Itálie;2004
S-505927;49.9386619825588;17.9025815019811;Opava;Česká republika;F-2683;50.2648919;19.0237815;Katovice;Polsko;2005
S-505927;49.9386619825588;17.9025815019811;Opava;Česká republika;F-2682;49.0829818;19.6122332;Liptovský Mikuláš;Slovensko;1964
S-505927;49.9386619825588;17.9025815019811;Opava;Česká republika;F-2681;50.0971137;18.209238;Raciborz;Polsko;1991
S-505927;49.9386619825588;17.9025815019811;Opava;Česká republika;F-2680;49.1317196;11.1239136;Roth;Německo;2001
S-505927;49.9386619825588;17.9025815019811;Opava;Česká republika;F-2679;36.0834857;140.0766423;Tsukuba;Japonsko;2005
S-505927;49.9386619825588;17.9025815019811;Opava;Česká republika;F-2678;49.6912999;19.1823983;Zywiec;Polsko;2008
S-507580;49.9320306096992;18.0047320865885;Kravaře;Česká republika;F-2511;49.0879716;19.351319;Lisková;Slovensko;0
S-507580;49.9320306096992;18.0047320865885;Kravaře;Česká republika;F-2510;50.58846;19.06019;Wozniky;Polsko;0
S-507971;49.890419166154;18.2400927105381;Ludgeřovice;Česká republika;F-3265;49.0903746;19.8190218;Liptovská Kokava;Slovensko;2007
S-507971;49.890419166154;18.2400927105381;Ludgeřovice;Česká republika;F-3264;49.6035628;21.5238126;Nowy Zmigród;Polsko;2006
S-507971;49.890419166154;18.2400927105381;Ludgeřovice;Česká republika;F-3263;48.293869;20.4368242;Putnok;Maďarsko;2006
S-507971;49.890419166154;18.2400927105381;Ludgeřovice;Česká republika;F-3262;48.680572;19.9428911;Tisovec;Slovensko;2000
S-509647;49.9785650755844;18.1935095699235;Píšť;Česká republika;F-3352;49.9829811;18.2684612;Gmina Krzyzanowice;Polsko;1998
S-509736;49.8491722859671;17.9979063735622;Pustá Polom;Česká republika;F-3375;48.7115582;20.4747299;Gemerská Polom;Slovensko;2008
S-509736;49.8491722859671;17.9979063735622;Pustá Polom;Česká republika;F-3374;49.1681653;20.8271144;Poloma;Slovensko;2008
S-509736;49.8491722859671;17.9979063735622;Pustá Polom;Česká republika;F-3373;48.8521311;19.8525582;Polomka;Slovensko;2008
S-510432;49.9260203148107;18.2701788024846;Šilheřovice;Česká republika;F-3453;49.9829811;18.2684612;Krzyžanowice;Polsko;0
S-510483;49.9573803097979;18.0374248866703;Štěpánkovice;Česká republika;F-3460;50.08005;18.00413;Kitrz;Polsko;2005
S-510483;49.9573803097979;18.0374248866703;Štěpánkovice;Česká republika;F-3459;49.0526207;20.0814543;Štrba;Slovensko;1968
S-510882;49.8635926832213;18.0933153560169;Velká Polom;Česká republika;F-3483;49.2663041;19.4468589;Dlhá nad Oravou;Slovensko;2011
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2707;52.406822;-1.519693;Coventry;Velká Británie;0
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2706;48.015883;37.80285;Doněck;Ukrajina;2009
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2705;51.0305106;13.7572182;Drážďany;Německo;0
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2704;50.2648919;19.0237815;Katowice;Polsko;0
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2703;48.7209956;21.2577477;Košice;Slovensko;2001
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2702;48.1043854;20.7913563;Miskolc;Maďarsko;2001
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2701;40.4406248;-79.9958864;Pittsburgh;Spojené státy americké;2001
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2700;43.5069502;16.4423974;Split;Chorvatsko;1976
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2699;51.2333333;51.3666667;Uralsk;Kazachstán;2008
S-554821;49.8346423347359;18.282050395995;Ostrava;Česká republika;F-2698;48.7;44.5166667;Volgograd;Rusko;0
S-598739;49.7277524875622;18.1884984460177;Stará Ves nad Ondřejnicí;Česká republika;F-3422;49.4425964;18.7338628;Raková;Slovensko;0
S-598798;49.7931478608601;18.3760679004035;Šenov;Česká republika;F-3450;49.9168442;18.7639257;Strumieň;Polsko;2002
S-598798;49.7931478608601;18.3760679004035;Šenov;Česká republika;F-3451;49.4051339;18.6268519;Turzovka;Slovensko;2011
